CL=F,DX-Y.NYB,ES=F,EURCHF=X,EURUSD=X,GBPCHF=X,GC=F,JPYCHF=X,SI=F,USDCHF=X,YM=F,^SSMI,^TNX,^VIX
48.349998474121094,89.50800323486328,3758.5,1.0816899538040161,1.2309207916259766,1.1976900100708008,1944.5999755859375,0.00853199977427721,27.655000686645508,0.8788999915122986,30558.0,10766.16015625,0.949999988079071,23.31
48.65999984741211,89.61799621582031,3740.5,1.0822999477386475,1.2294074296951294,1.1983799934387207,1945.5999755859375,0.008535999804735184,27.635000228881836,0.8807299733161926,30394.0,10761.349609375,0.9329999685287476,24.170000076293945
48.38999938964844,89.76300048828125,3730.0,1.082069993019104,1.227596402168274,1.1963200569152832,1938.4000244140625,0.008535999804735184,27.5049991607666,0.8817899823188782,30241.0,10755.4404296875,0.9270000457763672,24.829999923706055
47.689998626708984,89.74500274658203,3705.0,1.0794800519943237,1.227596402168274,1.1943000555038452,1947.300048828125,0.008518999442458153,27.530000686645508,0.8796300292015076,30085.0,10721.01953125,0.9220000505447388,25.940000534057617
47.529998779296875,89.76499938964844,3694.5,1.0800800323486328,1.2274457216262817,1.1965800523757935,1945.800048828125,0.00853700004518032,27.399999618530273,0.8803799748420715,30000.0,10721.48046875,0.9229999780654907,26.469999313354492
47.70000076293945,89.89299774169922,3674.0,1.079740047454834,1.2257906198501587,1.1939599514007568,1944.300048828125,0.00853000022470951,27.329999923706055,0.8811900019645691,29871.0,,0.9149999618530273,27.860000610351562
47.709999084472656,89.86399841308594,3669.0,1.0801899433135986,1.2262415885925293,1.1944400072097778,1941.4000244140625,0.00854399986565113,27.149999618530273,0.8811299800872803,29877.0,,0.9120000004768372,27.850000381469727
47.63999938964844,89.88200378417969,3667.0,1.0799599885940552,1.2254902124404907,1.1956499814987183,1941.199951171875,0.00853199977427721,27.204999923706055,0.8812999725341797,29869.0,,0.9120000004768372,28.059999465942383
47.93000030517578,89.8949966430664,3683.75,1.0792499780654907,1.2253400087356567,1.1945099830627441,1946.4000244140625,0.008542000316083431,27.344999313354492,0.8810300230979919,30001.0,,0.9120000004768372,26.90999984741211
47.9900016784668,89.87799835205078,3690.25,1.0793999433517456,1.2253400087356567,1.1949199438095093,1948.0999755859375,0.008533000014722347,27.424999237060547,0.8806999921798706,30033.0,,0.9129999876022339,26.739999771118164
47.59000015258789,89.90299987792969,3682.25,1.0791599750518799,1.2251899242401123,1.194540023803711,1944.800048828125,0.008539999835193157,27.350000381469727,0.8810799717903137,30004.0,,0.9149999618530273,27.25
47.560001373291016,89.86900329589844,3684.0,1.0789599418640137,1.2254902124404907,1.194200038909912,1946.9000244140625,0.00853000022470951,27.424999237060547,0.8806399703025818,30020.0,,0.9169999957084656,27.280000686645508
47.279998779296875,89.91799926757812,3680.5,1.0789999961853027,1.2250398397445679,1.1944999694824219,1945.9000244140625,0.008543000556528568,27.399999618530273,0.8811699748039246,30006.0,,,27.489999771118164
47.369998931884766,89.89600372314453,3693.5,1.0791900157928467,1.2251899242401123,1.1953099966049194,1947.9000244140625,0.008542000316083431,27.420000076293945,0.8810200095176697,30120.0,,,26.81999969482422
47.2599983215332,89.93299865722656,3691.25,1.0789999961853027,1.2245897054672241,1.1959099769592285,1946.300048828125,0.008534000255167484,27.360000610351562,0.8813999891281128,30097.0,,,26.97
47.349998474121094,89.88400268554688,3696.0,1.079200029373169,1.2256402969360352,1.195449948310852,1946.699951171875,0.008535999804735184,27.385000228881836,0.8812100291252136,30120.0,,,
,89.88200378417969,,1.0791300535202026,1.2256402969360352,1.1952500343322754,,0.008538000285625458,,0.8807899951934814,,,,
,89.87999725341797,,1.0791200399398804,1.2256402969360352,1.1955599784851074,,0.008539999835193157,,0.8807799816131592,,,,
47.33000183105469,89.90699768066406,3688.5,1.0793499946594238,1.2251899242401123,1.1950000524520874,1948.0,0.00854399986565113,27.389999389648438,0.8812999725341797,30062.0,,,
47.40999984741211,,3693.25,1.0796500444412231,1.2254902124404907,1.1957800388336182,1945.5,0.008539999835193157,27.325000762939453,0.8812100291252136,30110.0,,,
47.459999084472656,,3697.0,1.079800009727478,1.2256402969360352,1.1963200569152832,1943.699951171875,0.008535000495612621,27.325000762939453,0.881380021572113,30127.0,,,
47.52000045776367,89.85900115966797,3698.5,1.08010995388031,1.2259409427642822,1.1960400342941284,1942.699951171875,0.008535999804735184,27.28499984741211,0.8813199996948242,30138.0,,,
47.720001220703125,89.81300354003906,3701.75,1.0805100202560425,1.2266929149627686,1.1964000463485718,1942.5999755859375,0.008545000106096268,27.274999618530273,0.8812000155448914,30154.0,,,
47.7400016784668,89.84700012207031,3701.0,1.0802899599075317,1.2260912656784058,1.1960300207138062,1941.0,0.008546000346541405,27.2549991607666,0.8814100027084351,30141.0,,,
47.72999954223633,89.7969970703125,3702.25,1.080199956893921,1.2268433570861816,1.1962300539016724,1942.199951171875,0.008542000316083431,27.329999923706055,0.8809099793434143,30162.0,,,
47.689998626708984,89.75299835205078,3702.75,1.0803699493408203,1.2274457216262817,1.1961300373077393,1942.800048828125,0.008539000526070595,27.454999923706055,0.8804500102996826,30158.0,,,
47.7599983215332,89.71600341796875,3704.5,1.0802700519561768,1.2281994819641113,1.1960599422454834,1945.699951171875,0.008538000285625458,27.524999618530273,0.8799999952316284,30169.0,,,
47.59000015258789,89.73400115966797,3692.5,1.0800399780273438,1.227596402168274,1.1954699754714966,1945.0,0.008539999835193157,27.485000610351562,0.8799999952316284,30081.0,,,
47.560001373291016,89.76799774169922,3689.5,1.0800299644470215,1.2274457216262817,1.1960099935531616,1942.5999755859375,0.008545000106096268,27.364999771118164,0.8804200291633606,30055.0,,,
47.58000183105469,89.75299835205078,3691.25,1.0800000429153442,1.227144479751587,1.1961100101470947,1942.9000244140625,0.008547000586986542,27.3799991607666,0.8803200125694275,30074.0,,,
47.54999923706055,89.72699737548828,3690.75,1.0801299810409546,1.2274457216262817,1.196560025215149,1943.5999755859375,0.008549000136554241,27.420000076293945,0.8802000284194946,30067.0,,,
47.5099983215332,89.71600341796875,3693.75,1.080199956893921,1.2277470827102661,1.1969599723815918,1942.4000244140625,0.008550000376999378,27.43000030517578,0.880299985408783,30102.0,,,
47.41999816894531,89.73799896240234,3696.5,1.079990029335022,1.227144479751587,1.1967799663543701,1942.9000244140625,0.00854399986565113,27.424999237060547,0.880370020866394,30116.0,,,
47.54999923706055,89.71199798583984,3700.25,1.0801000595092773,1.2272950410842896,1.197700023651123,1944.5,0.008545000106096268,27.510000228881836,0.8804100155830383,30157.0,,,
47.650001525878906,89.70999908447266,3698.25,1.0800800323486328,1.2274457216262817,1.1972999572753906,1947.199951171875,0.008554000407457352,27.549999237060547,0.8802899718284607,30146.0,,,
47.470001220703125,89.81099700927734,3679.5,1.079699993133545,1.226542353630066,1.1953699588775635,1943.300048828125,0.008547000586986542,27.389999389648438,0.8809499740600586,29985.0,,,
47.529998779296875,89.73100280761719,3700.5,1.0797799825668335,1.227144479751587,1.195739984512329,1946.4000244140625,0.008545000106096268,27.514999389648438,0.8802199959754944,30178.0,10748.900390625,,
47.72999954223633,89.72200012207031,3696.75,1.0794700384140015,1.2277470827102661,1.1924999952316284,1946.0999755859375,0.008546000346541405,27.520000457763672,0.8791999816894531,30140.0,10730.7998046875,,
47.7599983215332,89.64399719238281,3696.75,1.0799000263214111,1.2286521196365356,1.1942399740219116,1948.0,0.008541000075638294,27.55500030517578,0.8791900277137756,30148.0,10718.58984375,,27.13
48.04999923706055,89.70700073242188,3698.25,1.0800299644470215,1.2274457216262817,1.194200038909912,1949.5,0.008557000197470188,27.559999465942383,0.8800399899482727,30152.0,10752.599609375,,27.04
47.849998474121094,89.64800262451172,3697.25,1.0806000232696533,1.2285012006759644,1.195889949798584,1948.800048828125,0.008547999896109104,27.549999237060547,0.8799099922180176,30146.0,10765.330078125,,27.01
48.13999938964844,89.68199920654297,3698.25,1.0809999704360962,1.2280486822128296,1.196329951286316,1950.800048828125,0.008550000376999378,27.614999771118164,0.8805999755859375,30157.0,10770.76953125,,26.95
48.47999954223633,89.62999725341797,3702.5,1.080649971961975,1.2286521196365356,1.1962699890136719,1952.0999755859375,0.008546000346541405,27.635000228881836,0.8797199726104736,30178.0,10771.91015625,,26.68
48.5,89.63400268554688,3694.0,1.0803300142288208,1.2288031578063965,1.195289969444275,1953.800048828125,0.008545000106096268,27.674999237060547,0.8795099854469299,30122.0,10756.1904296875,,27.27
48.279998779296875,89.72599792480469,3683.5,1.0796600580215454,1.227596402168274,1.194200038909912,1952.9000244140625,0.008541000075638294,27.559999465942383,0.8797600269317627,30034.0,10737.9296875,,27.98
48.38999938964844,89.70600128173828,3689.75,1.0799399614334106,1.2277470827102661,1.1953599452972412,1952.5,0.008551999926567078,27.610000610351562,0.879800021648407,30085.0,10746.5498046875,,27.63
48.33000183105469,89.73400115966797,3682.5,1.0799000263214111,1.2272950410842896,1.195199966430664,1951.4000244140625,0.008554999716579914,27.549999237060547,0.8803300261497498,30054.0,10714.0703125,0.9319999814033508,27.92
48.02000045776367,89.78900146484375,3674.5,1.0796200037002563,1.226542353630066,1.1944299936294556,1952.9000244140625,0.008554000407457352,27.53499984741211,0.8804000020027161,29997.0,10712.080078125,0.9279999732971191,28.39
48.939998626708984,89.7040023803711,3685.5,1.0795999765396118,1.2278977632522583,1.194100022315979,1952.800048828125,0.008545000106096268,27.53499984741211,0.8797000050544739,30082.0,10718.6201171875,0.9319999814033508,28.12
49.470001220703125,89.71900177001953,3706.25,1.0794399976730347,1.2268433570861816,1.1969799995422363,1948.800048828125,0.008549000136554241,27.489999771118164,0.8801199793815613,30197.0,10749.0498046875,0.9380000233650208,26.729999542236328
49.70000076293945,89.74099731445312,3701.75,1.0793999433517456,1.2268433570861816,1.195330023765564,1950.0,0.008554000407457352,27.524999618530273,0.8801000118255615,30147.0,10724.2099609375,0.9399999380111694,26.940000534057617
49.779998779296875,89.66500091552734,3692.25,1.0796300172805786,1.2280486822128296,1.1955499649047852,1946.4000244140625,0.008547000586986542,27.46500015258789,0.8795300126075745,30084.0,10694.080078125,0.9449999928474426,27.440000534057617
49.68000030517578,89.61299896240234,3699.75,1.0796600580215454,1.2285012006759644,1.1965199708938599,1950.199951171875,0.008557000197470188,27.545000076293945,0.8791300058364868,30130.0,10676.6396484375,0.9479999542236328,27.0
49.619998931884766,89.52300262451172,3701.75,1.079949975013733,1.2298610210418701,1.196179986000061,1953.800048828125,0.008543000556528568,27.6200008392334,0.8784400224685669,30162.0,,0.9520000219345093,26.670000076293945
49.90999984741211,89.47200012207031,3703.0,1.0799599885940552,1.23016357421875,1.1967999935150146,1953.0,0.008545000106096268,27.594999313354492,0.8781499862670898,30202.0,,0.9580000042915344,26.610000610351562
49.84000015258789,89.45999908447266,3709.25,1.0798499584197998,1.2303149700164795,1.1968899965286255,1953.4000244140625,0.008543000556528568,27.65999984741211,0.8779000043869019,30258.0,,0.9600000381469727,26.0
50.130001068115234,89.44300079345703,3708.5,1.0798900127410889,1.2307692766189575,1.1961300373077393,1955.0,0.008541000075638294,27.655000686645508,0.8777300119400024,30251.0,,0.9580000042915344,25.8799991607666
50.08000183105469,89.48699951171875,3713.25,1.0796300172805786,1.2295585870742798,1.19691002368927,1954.800048828125,0.008546000346541405,27.71500015258789,0.8781800270080566,30271.0,,0.9600000381469727,25.489999771118164
49.90999984741211,89.4520034790039,3726.25,1.0798699855804443,1.2303149700164795,1.1970000267028809,1956.300048828125,0.008553000167012215,27.825000762939453,0.8780099749565125,30369.0,,0.9580000042915344,24.940000534057617
49.959999084472656,89.43599700927734,3719.0,1.0799599885940552,1.2307692766189575,1.196310043334961,1954.699951171875,0.008543000556528568,27.764999389648438,0.877810001373291,30305.0,,0.9550000429153442,25.530000686645508
49.95000076293945,89.47200012207031,3715.25,1.0799200534820557,1.230466365814209,1.196679949760437,1952.699951171875,0.008551999926567078,27.704999923706055,0.8781099915504456,30286.0,,,25.579999923706055
49.970001220703125,89.4990005493164,3717.5,1.08024001121521,1.2297097444534302,1.1972899436950684,1953.0,0.008555999957025051,27.7549991607666,0.8787000179290771,30279.0,,,25.190000534057617
50.0099983215332,89.50399780273438,3715.75,1.0800600051879883,1.2297097444534302,1.1971100568771362,1952.199951171875,0.008543000556528568,27.704999923706055,0.8786200284957886,30275.0,,,25.34
49.79999923706055,89.47599792480469,3717.5,1.0792700052261353,1.230466365814209,1.1963499784469604,1953.699951171875,0.008549000136554241,27.700000762939453,0.878279983997345,30284.0,,,
,89.49500274658203,,1.0796799659729004,1.2298610210418701,1.1958099603652954,,0.008549000136554241,,0.8781999945640564,,,,
,89.49299621582031,,1.0800000429153442,1.23016357421875,1.1964000463485718,,0.008549000136554241,,0.8782399892807007,,,,
49.790000915527344,89.48999786376953,3714.0,1.079800009727478,1.23016357421875,1.1962000131607056,1955.4000244140625,0.008542000316083431,27.770000457763672,0.8781899809837341,30256.0,,,
49.779998779296875,,3714.0,1.0799000263214111,1.2303149700164795,1.1967300176620483,1954.0,0.008553000167012215,27.739999771118164,0.8782100081443787,30252.0,,,
49.880001068115234,,3723.75,1.0798699855804443,1.230466365814209,1.1969200372695923,1954.699951171875,0.008558999747037888,27.735000610351562,0.8781200051307678,30320.0,,,
49.849998474121094,89.41600036621094,3719.25,1.080399990081787,1.2313754558563232,1.196720004081726,1955.199951171875,0.008539999835193157,27.7450008392334,0.8776999711990356,30300.0,,,
50.11000061035156,89.5260009765625,3705.0,1.080090045928955,1.2298610210418701,1.1964399814605713,1952.800048828125,0.008549000136554241,27.6200008392334,0.8786900043487549,30244.0,,,
50.02000045776367,89.5530014038086,3707.25,1.0801000595092773,1.229256272315979,1.1960699558258057,1951.0999755859375,0.00854399986565113,27.5,0.879040002822876,30252.0,,,
50.099998474121094,89.56999969482422,3708.25,1.080199956893921,1.2291052341461182,1.1958999633789062,1951.0999755859375,0.008551999926567078,27.549999237060547,0.8792200088500977,30258.0,,,
50.04999923706055,89.6240005493164,3696.5,1.08010995388031,1.2281994819641113,1.1955000162124634,1947.4000244140625,0.008554000407457352,27.385000228881836,0.8796600103378296,30208.0,,,
50.099998474121094,89.55500030517578,3694.0,1.0800800323486328,1.229256272315979,1.1958099603652954,1947.0999755859375,0.008541000075638294,27.440000534057617,0.8789100050926208,30206.0,,,
50.040000915527344,89.57599639892578,3693.5,1.079800009727478,1.2289540767669678,1.1955300569534302,1945.300048828125,0.008550000376999378,27.395000457763672,0.8790199756622314,30195.0,,,
50.04999923706055,89.49199676513672,3701.5,1.0801500082015991,1.23016357421875,1.1958999633789062,1948.5999755859375,0.008539000526070595,27.46500015258789,0.8783000111579895,30256.0,,,
50.040000915527344,89.53299713134766,3693.0,1.0801000595092773,1.2298610210418701,1.1958199739456177,1947.9000244140625,0.008546000346541405,27.475000381469727,0.8787199854850769,30217.0,,,
50.0099983215332,89.4489974975586,3702.5,1.0802799463272095,1.2312238216400146,1.1956000328063965,1947.9000244140625,0.008534000255167484,27.469999313354492,0.8778700232505798,30279.0,,,
50.02000045776367,89.49700164794922,3696.75,1.0802500247955322,1.23001229763031,1.1960599422454834,1946.800048828125,0.008547000586986542,27.44499969482422,0.8784700036048889,30242.0,,,
50.040000915527344,89.45899963378906,3704.0,1.0803300142288208,1.231072187423706,1.196239948272705,1947.4000244140625,0.008538000285625458,27.420000076293945,0.8781099915504456,30278.0,,,
50.08000183105469,89.38400268554688,3706.5,1.0807700157165527,1.2321339845657349,1.1960400342941284,1948.0,0.008533000014722347,27.469999313354492,0.8775399923324585,30321.0,,,
50.099998474121094,89.30500030517578,3712.75,1.0809799432754517,1.2331976890563965,1.1969599723815918,1949.4000244140625,0.0085269995033741,27.510000228881836,0.876800000667572,30376.0,,,
49.880001068115234,89.24800109863281,3711.5,1.0810999870300293,1.2344155311584473,1.196679949760437,1951.300048828125,0.0085269995033741,27.610000610351562,0.8761900067329407,30396.0,,,
50.0,89.3489990234375,3694.5,1.080899953842163,1.2330456972122192,1.1962000131607056,1953.9000244140625,0.008522000163793564,27.704999923706055,0.8769000172615051,30262.0,10658.3203125,,
49.81999969482422,89.36799621582031,3690.75,1.080970048904419,1.2327415943145752,1.194949984550476,1956.300048828125,0.00851999968290329,27.7549991607666,0.8769999742507935,30219.0,10657.3203125,,
49.86000061035156,89.30799865722656,3699.0,1.0813499689102173,1.2338062524795532,1.1956299543380737,1958.5,0.0085249999538064,27.81999969482422,0.8767099976539612,30272.0,10668.8896484375,,25.61
50.08000183105469,89.28199768066406,3708.75,1.081779956817627,1.2345678806304932,1.1959999799728394,1960.9000244140625,0.008522999472916126,27.915000915527344,0.87677001953125,30334.0,10689.2001953125,,24.89
50.470001220703125,89.27300262451172,3703.25,1.081220030784607,1.2342631816864014,1.1957999467849731,1959.800048828125,0.00851100031286478,27.934999465942383,0.8762000203132629,30324.0,10700.2197265625,,25.03
50.290000915527344,89.26200103759766,3708.75,1.081279993057251,1.2342631816864014,1.1967600584030151,1959.699951171875,0.008520999923348427,27.985000610351562,0.8763899803161621,30387.0,10727.33984375,,24.79
50.209999084472656,89.22200012207031,3705.0,1.0815999507904053,1.2350252866744995,1.1964999437332153,1953.9000244140625,0.008522000163793564,27.90999984741211,0.8758999705314636,30350.0,10701.2802734375,,25.16
50.0,89.29199981689453,3709.25,1.080899953842163,1.2342631816864014,1.195770025253296,1948.199951171875,0.00851299986243248,27.770000457763672,0.8761699795722961,30373.0,10669.830078125,,24.83
49.91999816894531,89.2509994506836,3714.0,1.0809999704360962,1.2347203493118286,1.1956199407577515,1949.800048828125,0.00851299986243248,27.704999923706055,0.875980019569397,30383.0,10679.7802734375,,24.46
49.63999938964844,89.33200073242188,3704.25,1.0819499492645264,1.2344155311584473,1.1937400102615356,1935.9000244140625,0.00850799959152937,27.510000228881836,0.8767300248146057,30307.0,10671.58984375,,24.98
50.0099983215332,89.31500244140625,3710.5,1.082129955291748,1.2345678806304932,1.1942299604415894,1940.800048828125,0.00851999968290329,27.575000762939453,0.8768200278282166,30336.0,10685.400390625,1.0119999647140503,24.35
50.0,89.51699829101562,3699.25,1.0831400156021118,1.2322858572006226,1.1926000118255615,1935.300048828125,0.008511999621987343,27.424999237060547,0.8791999816894531,30282.0,10678.2998046875,1.0140000581741333,25.24
49.959999084472656,89.63899993896484,3702.25,1.0823099613189697,1.23016357421875,1.1927000284194946,1937.300048828125,0.008526000194251537,27.3799991607666,0.8799800276756287,30267.0,10676.6298828125,1.0149999856948853,25.0
49.970001220703125,89.53099822998047,3726.75,1.08256995677948,1.2313754558563232,1.1942100524902344,1934.5999755859375,0.008511999621987343,27.389999389648438,0.8794299960136414,30502.0,10724.33984375,1.0439999103546143,23.520000457763672
49.900001525878906,89.5510025024414,3742.5,1.083050012588501,1.2316787242889404,1.1944199800491333,1925.5,0.008503999561071396,27.235000610351562,0.8797600269317627,30628.0,10739.41015625,1.0470000505447388,22.719999313354492
50.33000183105469,89.72699737548828,3755.75,1.0822299718856812,1.2285012006759644,1.1940100193023682,1911.5,0.00851299986243248,26.96500015258789,0.8811200261116028,30747.0,10751.1396484375,1.0470000505447388,22.700000762939453
50.81999969482422,89.70800018310547,3763.5,1.0830700397491455,1.228350281715393,1.1973999738693237,1907.5999755859375,0.0085249999538064,26.934999465942383,0.8820300102233887,30793.0,10747.3896484375,1.0509999990463257,22.280000686645508
50.810001373291016,89.62999725341797,3758.75,1.0828200578689575,1.2294074296951294,1.1974400281906128,1909.9000244140625,0.00853199977427721,27.010000228881836,0.8810499906539917,30748.0,,1.0420000553131104,22.479999542236328
50.689998626708984,89.53900146484375,3762.25,1.0833200216293335,1.2307692766189575,1.1979600191116333,1905.9000244140625,0.008528999984264374,27.020000457763672,0.8804000020027161,30772.0,,1.0460000038146973,22.530000686645508
50.720001220703125,89.56199645996094,3769.0,1.0833200216293335,1.2303149700164795,1.1984000205993652,1909.199951171875,0.008535000495612621,27.155000686645508,0.8808000087738037,30865.0,,1.0470000505447388,22.600000381469727
50.779998779296875,89.5250015258789,3766.25,1.0829600095748901,1.2309207916259766,1.1980700492858887,1909.0,0.008531000465154648,27.049999237060547,0.8801000118255615,30845.0,,1.0460000038146973,22.670000076293945
50.849998474121094,89.48799896240234,3769.75,1.0833200216293335,1.2315270900726318,1.1979999542236328,1913.300048828125,0.008520999923348427,27.21500015258789,0.880020022392273,30861.0,,1.0460000038146973,22.649999618530273
50.56999969482422,89.54399871826172,3751.5,1.0825999975204468,1.231072187423706,1.1964999437332153,1915.0999755859375,0.008518999442458153,27.229999542236328,0.8797000050544739,30734.0,,1.0420000553131104,24.110000610351562
50.220001220703125,89.52999877929688,3749.75,1.0827100276947021,1.2313754558563232,1.1963399648666382,1919.699951171875,0.008520999923348427,27.270000457763672,0.8797699809074402,30727.0,,1.0420000553131104,25.290000915527344
50.369998931884766,89.37200164794922,3747.25,1.0830999612808228,1.23350191116333,1.1958999633789062,1924.199951171875,0.00851999968290329,27.385000228881836,0.8783000111579895,30726.0,,,25.829999923706055
50.349998474121094,89.4209976196289,3740.75,1.0828100442886353,1.2327415943145752,1.195739984512329,1919.5,0.0085269995033741,27.364999771118164,0.8786699771881104,30721.0,,,26.079999923706055
50.52000045776367,89.4260025024414,3745.25,1.0828499794006348,1.2325897216796875,1.1952999830245972,1919.5999755859375,0.00851999968290329,27.334999084472656,0.8786900043487549,30751.0,,,25.07
50.52000045776367,89.40799713134766,3749.25,1.0823099613189697,1.23350191116333,1.1948299407958984,1920.199951171875,0.00851299986243248,27.395000457763672,0.8781499862670898,30769.0,,,
,89.41899871826172,,1.0825999975204468,1.2333498001098633,1.1956000328063965,,0.008516999892890453,,0.8780500292778015,,,,
,89.40499877929688,,1.0827000141143799,1.2331976890563965,1.1957000494003296,,0.008522000163793564,,0.8784499764442444,,,,
50.47999954223633,89.40899658203125,3750.25,1.0833799839019775,1.2344155311584473,1.1955000162124634,1924.699951171875,0.008508999831974506,27.454999923706055,0.8779000043869019,30784.0,,,
50.47999954223633,,3749.75,1.0834200382232666,1.2342631816864014,1.1962000131607056,1925.300048828125,0.00851800013333559,27.40999984741211,0.8780999779701233,30767.0,,,
50.4900016784668,,3745.25,1.0831799507141113,1.2342631816864014,1.19622004032135,1923.0999755859375,0.008526000194251537,27.28499984741211,0.8779699802398682,30712.0,,,
